노드 ID,정류소번호,정류소명,X좌표,Y좌표,정류소 타입
113900138,14859,교보생명,126.9396766,37.55575367,마을버스
113000464,14861,난지한강공원(가상),126.8730875,37.57021838,가상정류장
113900140,14862,서교푸르지오아파트,126.9231792,37.55362727,마을버스
113900248,14863,홍대입구역,126.9235275,37.55702474,마을버스
113900141,14864,신수현대아파트.래미안웰스트림,126.9369441,37.54383346,마을버스
113900142,14865,마포세무서,126.9390394,37.54729837,마을버스
113900226,14866,대흥역사거리,126.9423208,37.5481047,마을버스
113000456,14867,신촌역,126.9356328,37.55532442,일반차로
113900228,14868,이대전철역,126.9447218,37.55649234,마을버스
113900220,14869,마포경찰서,126.9554138,37.5502766,마을버스
113900143,14870,도화현대1차아파트111동앞,126.9546582,37.54127904,마을버스
113900144,14871,홍대정문,126.9238877,37.5529818,마을버스
113900241,14872,동교로사거리,126.9197614,37.55586887,마을버스
113900145,14873,한국출판콘텐츠센터,126.9355502,37.54474732,마을버스
113900146,14874,신수세양아파트,126.9373248,37.54740921,마을버스
113900147,14875,서강대학교후문,126.9437863,37.54974991,마을버스
113900148,14876,서교동교회,126.9192023,37.55166218,마을버스
113900149,14877,애오개역,126.956534,37.55259464,마을버스
113900048,14878,열린마트,126.9517597,37.54233427,마을버스
113900150,14879,레드로드입구,126.9214305,37.55081936,마을버스
113900242,14880,서교동주민센터.마포신문사,126.9161415,37.55506619,마을버스
113900151,14881,서강수협.신수중학교,126.9325019,37.54547551,마을버스
113900233,14882,신수동성당.신수동주민센터,126.934707,37.54748258,마을버스
113900152,14883,숭문중고등학교후문,126.9453442,37.55209168,마을버스
113900153,14884,레드로드입구,126.9214466,37.55064276,마을버스
113900154,14885,웨딩타운,126.951034,37.55688079,마을버스
113900155,14886,가든호텔.삼성프라자,126.9491642,37.54095442,마을버스
113900156,14887,희성교회,126.9142956,37.55687155,마을버스
113900234,14888,광흥창역.서강동주민센터,126.9328324,37.54793659,마을버스
113900157,14889,마포프레스티지자이아파트,126.9460687,37.5534761,마을버스
113900158,14890,홍대정문,126.923651,37.55200396,마을버스
113900159,14891,아현전철역,126.9556383,37.55714753,마을버스
113900312,14892,아현초등학교,126.9558572,37.55568701,마을버스
113900139,14893,샛별문방구.마포전철역,126.9473778,37.53979952,마을버스
113900292,14894,상지초등학교,126.8812657,37.57946937,마을버스
113000468,14895,합정역,126.9149514,37.55058599,일반차로
113900160,14896,성서초등학교,126.9128379,37.55868529,마을버스
113900161,14897,마포소방서,126.9331169,37.5504232,마을버스
113900229,14898,이대전철역,126.9460216,37.55591353,마을버스
113900162,14899,홍대정문,126.9248315,37.55315091,마을버스
113900163,14900,라사라패션직업전문학교,126.9295117,37.55412787,마을버스
113900164,14901,사천고가앞,126.9174119,37.56691465,마을버스
113900224,14902,S마트,126.9473463,37.53890309,마을버스
113900170,14903,홍대입구역,126.9222607,37.55467299,마을버스
113900165,14905,경성중고사거리,126.9161669,37.56064397,마을버스
113900166,14906,서교푸르지오아파트,126.9233852,37.5537422,마을버스
113900167,14907,경의선숲길공원입구,126.9190296,37.56551192,마을버스
113900168,14908,우성아파트입구,126.947255,37.53797369,마을버스
113900169,14910,성미약수터,126.9146652,37.5622973,마을버스
113000503,14911,홍대입구,126.9224698,37.55453611,일반차로
113000504,14912,공항철도.홍대입구역,126.9252621,37.55772216,일반차로
113900171,14913,경성중고후문,126.920041,37.56436367,마을버스
113900172,14914,우성아파트3동,126.9472392,37.53661613,마을버스
113900173,14915,하모니마트,126.9061199,37.55252116,마을버스
113900174,14916,성모병원사거리,126.9125265,37.56464399,마을버스
113900175,14917,코오롱아파트사거리,126.9207392,37.5635054,마을버스
113900287,14918,도화현대1차아파트,126.9553042,37.54045372,마을버스
113900257,14919,마포한강아이파크아파트,126.9041742,37.55263854,마을버스
113900176,14920,중동초등학교,126.9107017,37.56657456,마을버스
113900177,14921,신한은행서교동금융센터점,126.918354,37.55738535,마을버스
113900178,14922,경성중고.홍익디자인고,126.9194964,37.56228718,마을버스
113900179,14923,망원1동파출소,126.902646,37.55368977,마을버스
113900180,14924,대우미래사랑아파트,126.9169681,37.556741,마을버스
113900181,14925,효성약국,126.9177091,37.56120824,마을버스
113900258,14926,화평교회,126.9013092,37.55461589,마을버스
113900182,14927,성산시영아파트,126.9036833,37.56997337,마을버스
113900183,14928,한국해양전략연구소,126.9157158,37.55615891,마을버스
113900294,14929,망원1동파출소,126.9028584,37.55334776,마을버스
113900184,14930,망원유수지.마포구민체육센터,126.8992531,37.55598562,마을버스
113900185,14932,서교동주민센터,126.9146083,37.55564539,마을버스
113900186,14933,창전삼성아파트,126.932527,37.55158314,마을버스
113900189,14934,임오빌딩,126.9173994,37.55877057,마을버스
113900269,14935,월드컵경기장역,126.8983131,37.5738733,마을버스
113900187,14936,새화빌딩,126.9134454,37.5551111,마을버스
113900188,14937,신촌이랜드청년주택,126.9314326,37.54944274,마을버스
113900243,14940,성산초등학교,126.9119273,37.55441974,마을버스
113900190,14941,우리은행서교동지점,126.9175609,37.55336318,마을버스
113900191,14942,서강쌍용아파트.광흥창역,126.9301264,37.54797196,마을버스
113900192,14943,동교로사거리,126.9210454,37.55605972,마을버스
113900193,14944,동교초등학교,126.9016286,37.55708966,마을버스
113900194,14946,망원전철역,126.9102977,37.55609815,마을버스
113900195,14947,서교동주민센터,126.9152772,37.55565038,마을버스
113900196,14948,서강초등학교,126.9263557,37.5477462,마을버스
113900197,14950,신부파스카아파트,126.9004729,37.55878545,마을버스
113900198,14951,KBS미디어센터,126.8912678,37.5762495,마을버스
113900199,14952,구)망원우체국사거리,126.9072824,37.55790161,마을버스
113900200,14953,홍대후문,126.9254084,37.54776813,마을버스
113900201,14954,대상아파트,126.8998549,37.55965628,마을버스
113900275,14955,월드컵파크2단지,126.8902288,37.57526275,마을버스
113900263,14956,망원동월드컵시장,126.905989,37.55762576,마을버스
113900202,14957,상수역,126.9223889,37.54783917,마을버스
113900203,14958,동원데자뷰아파트,126.8994205,37.56026595,마을버스
113900204,14959,하나은행망원동지점,126.9047035,37.55736161,마을버스
113900205,14960,레드로드입구,126.9202362,37.54793416,마을버스
113900261,14961,마포16번종점,126.8989567,37.56092786,마을버스
113900298,14962,서부면허시험장.월드컵파크8단지,126.8817331,37.57815695,마을버스
113900264,14963,동교초등학교,126.9029564,37.55700155,마을버스
113900206,14964,합정동,126.9181202,37.54760741,마을버스
113900207,14965,마포새빛문화숲,126.9171164,37.54550986,마을버스
113900208,14966,서일빌딩,126.9159632,37.5455541,마을버스
113900209,14968,성우맨션,126.9142497,37.54563577,마을버스
113900015,14969,다운교회,126.9127953,37.54573653,마을버스
113900210,14971,월드컵경기장역,126.9001462,37.56951561,마을버스
113900270,14972,마포구청.마포구청역,126.8995753,37.5663308,마을버스
102000300,14975,원효대교북단(가상),126.951978,37.53049434,가상정류장
113900211,14976,우성아파트입구,126.9475018,37.53798007,마을버스
113900259,14977,망원교회,126.9001617,37.55623509,마을버스
113900212,14978,망원교회,126.9005292,37.55649582,마을버스
113900249,14979,신촌역,126.9359752,37.55469925,마을버스
113900213,14980,성산2동주민센터,126.9080806,37.56788815,마을버스
113900268,14981,경성중고사거리,126.9157402,37.56062024,마을버스
113900295,14982,삼진제약,126.9266707,37.55312773,마을버스
113900214,14983,한국영화아카데미,126.9294391,37.55429814,마을버스
113900244,14984,서교동교회,126.9194138,37.55175064,마을버스
113900271,14985,성산2동주민센터,126.9083872,37.56802445,마을버스
102000299,14986,원효대교북단(가상),126.9502787,37.53045371,가상정류장
113900215,14987,월드컵파크7단지,126.879789,37.58031941,마을버스
113900236,14988,창전삼성아파트110동,126.928674,37.54993526,마을버스
113900230,14989,신촌역,126.9361238,37.55430194,마을버스
113900282,14990,신촌역,126.9356256,37.5544909,마을버스
113900281,14991,신촌농협.하나로마트,126.9332008,37.55618812,마을버스
113900280,14992,기업은행.신촌연세병원,126.9334876,37.55316601,마을버스
113900279,14993,세븐일레븐,126.9558999,37.54019694,마을버스
113900278,14994,아현고개,126.9469798,37.55662043,마을버스
113000484,14995,양화대교북단(가상),126.9059337,37.54757215,가상정류장
113900277,14996,백합아파트,126.9009302,37.55795052,마을버스
113900276,14997,백합아파트,126.9010706,37.55793892,마을버스
113000483,14998,서강대교북단(가상),126.9280834,37.54308918,가상정류장
113000426,14999,신촌역,126.9380864,37.5556267,가로변전일
114000001,15101,홍익병원목동관,126.8640382,37.53072776,가로변시간
114000002,15102,금호어울림.대원칸타빌아파트,126.8663396,37.53261908,일반차로
114000003,15103,목동3단지후문,126.8699099,37.53432434,일반차로
114000004,15104,영도초등학교,126.8705188,37.53555591,일반차로
114000005,15105,신목중학교.목동2단지후문,126.8734567,37.53804702,일반차로
114000006,15106,목동2단지,126.8778373,37.53648553,일반차로
114000007,15107,목동3단지,126.875742,37.534747,일반차로
114000008,15108,목동4단지상가.목동종합운동장,126.875115,37.53229799,일반차로
114000009,15109,목동3.4단지사잇길,126.8718511,37.53268917,일반차로
114000011,15111,목동사거리,126.8638355,37.53326952,가로변시간
114000012,15112,영도중.강서고입구.기아양서대리점,126.863622,37.53617351,가로변시간
114000013,15113,목동시장.대일고교.배광교회,126.8638409,37.539005,가로변시간
114000014,15114,신목중학교,126.8722176,37.53734463,일반차로
114000015,15115,목동스카이아파트.목동3단지,126.8696491,37.53402579,일반차로
114000016,15116,금호어울림.대원칸타빌아파트,126.8670645,37.53285329,일반차로
114000017,15117,신목동역2번출구,126.8823418,37.54385476,일반차로
114000018,15118,신목동역1번출구,126.882069,37.54392207,일반차로
114000396,15119,경서농협,126.856298,37.521363,일반차로
114000026,15126,목동성원아파트,126.8631752,37.54229504,가로변전일
114000027,15127,목3동주민센터.현대아이파크.실로암안과,126.862401,37.54483252,가로변시간
114000028,15128,등촌역6번출구.목동깨비시장,126.8639369,37.54969481,가로변시간
114000038,15140,월촌초등학교,126.8770703,37.54118755,일반차로
114000039,15141,월촌초등학교.우성아파트,126.8752678,37.54038369,일반차로
114000040,15142,목원초등학교.서울지방식품의약품안전청,126.8811364,37.54253255,일반차로
114000041,15143,신목동역,126.8825738,37.54529314,일반차로
114000434,15143,용왕산,126.8740529,37.53900306,일반차로
114000042,15144,신목동역,126.8814977,37.54594356,일반차로
114000043,15145,목동한신청구아파트,126.8801651,37.54063836,일반차로
114000044,15146,목동한신청구아파트,126.8803505,37.54072866,일반차로
114000045,15147,목동1.2단지사잇길,126.8784758,37.5383884,일반차로
114000046,15148,월촌중학교.목동1단지,126.8820591,37.53795861,일반차로
114000047,15149,목동YMCA.서울에너지공사,126.8826598,37.53884228,일반차로
114000048,15150,목동YMCA.서울에너지공사,126.8830836,37.53845883,일반차로
114000049,15151,목동5단지C상가.목동운동장북문,126.8775356,37.53277089,일반차로
114000050,15152,파리공원,126.8783258,37.53462166,일반차로
114000051,15153,목동5단지B상가.목5동주민센터,126.8811993,37.53569509,일반차로
114000052,15154,이대목동병원.목동6단지앞,126.8842348,37.53672536,일반차로
114000053,15155,목동아파트601동앞.이대병원,126.8832528,37.53589268,일반차로
114000054,15156,목동아파트5.6단지사잇길.경인초교,126.8838504,37.53287009,일반차로
114000428,15157,오목교역,126.8763829,37.52506981,일반차로
114000055,15158,양정고등학교,126.8879022,37.53522316,일반차로
114000056,15159,목1동주민센터,126.87358,37.529802,일반차로
114000057,15160,목동역.홍익병원,126.8643441,37.52734629,일반차로
114000058,15161,CBS방송국,126.874239,37.52810939,일반차로
114000059,15162,목운초등학교.목운중학교,126.8737705,37.5264187,일반차로
114000060,15163,목동7단지,126.8701772,37.52835216,일반차로
114000061,15164,목운초등학교.목운중학교,126.8732303,37.52604867,일반차로
114000062,15165,목동운동장남문.아이스링크,126.8765922,37.52847438,일반차로
114000063,15166,목동7단지.종로학원,126.868759,37.525671,일반차로
114000064,15167,목동대학학원,126.8734438,37.52492703,일반차로
114000065,15168,오목교역.동신한방병원,126.8769372,37.5244207,일반차로
114000066,15169,갈산초등학교정문,126.8704858,37.51280494,일반차로
114000067,15170,오목교역.청학스포츠타운,126.875447,37.523427,일반차로
114000068,15171,새마을금고,126.8736392,37.52106964,일반차로
114000069,15172,신정2동주민센터,126.8714242,37.518983,일반차로
114000070,15173,오목교역.동신한방병원,126.8769219,37.52408548,일반차로
114000071,15174,신목초등학교입구,126.870927,37.517471,일반차로
114000072,15175,목동14단지상가,126.8717981,37.5146345,일반차로
114000073,15176,현대아파트정문,126.8774211,37.51978505,일반차로
114000074,15177,현대아파트정문,126.8782363,37.52078792,일반차로
114000075,15178,삼성아파트정문,126.8769041,37.51634952,일반차로
114000076,15179,삼성아파트후문,126.87715,37.51811503,일반차로
114000077,15180,현대아파트후문,126.8781722,37.52193044,일반차로
114000078,15181,목동14단지C상가앞,126.8740241,37.51416943,일반차로
114000079,15182,목일중학교,126.8738424,37.51396018,일반차로
114000080,15183,목동13단지,126.8693057,37.51420756,일반차로
114000081,15184,목동14단지,126.8695819,37.51474221,일반차로
114000082,15185,신트리공원,126.8579171,37.51448906,일반차로
114000083,15186,목동12.13단지사잇길,126.8635453,37.51305394,일반차로
114000084,15187,목동12.13단지사잇길,126.8630944,37.51345171,일반차로
114000085,15188,신목초등학교입구,126.8707857,37.51730176,일반차로
114000086,15189,목동14단지관리사무소앞,126.8721219,37.51519914,일반차로
114000087,15190,목동11단지,126.8583087,37.51321989,일반차로
114000088,15191,목동14단지관리사무소앞,126.8716908,37.51479619,일반차로
114000089,15192,양천구청역,126.8653279,37.51256669,일반차로
114000090,15193,양천공원,126.869642,37.517872,일반차로
114000091,15194,양천구청,126.86703,37.516543,일반차로
114000092,15195,양천구민체육센터.양천일자리센터,126.8642388,37.51554358,일반차로
114000093,15196,목동12단지,126.8603283,37.51418196,일반차로
114000094,15197,갈산초등학교정문,126.8701669,37.51269736,일반차로
114000095,15198,갈산초등학교후문,126.8688015,37.51106326,일반차로
114000096,15199,갈산초등학교후문,126.8695236,37.51120263,일반차로
114000097,15200,은정초등학교,126.8668421,37.51034772,일반차로
114000098,15201,은정초등학교,126.867106,37.51009428,일반차로
114000099,15202,목동우성아파트,126.865711,37.507195,일반차로
114000100,15203,목동우성아파트입구,126.8638868,37.50816857,일반차로
114000101,15204,양천아파트,126.8633495,37.50817426,일반차로
114000102,15205,봉영여중.목동고,126.8618411,37.50728131,일반차로
114000103,15206,봉영여중.목동고,126.8614269,37.50739076,일반차로
114000104,15207,봉영여중.목동고,126.8615633,37.50885521,일반차로
114000105,15208,양천노인종합복지관,126.859026,37.51016103,일반차로
114000106,15209,양천구청역,126.8664768,37.51275542,일반차로
114000107,15210,양천아파트,126.862762,37.510264,일반차로
114000108,15211,신정네거리해누리분수광장,126.8515144,37.52188642,일반차로
114000109,15212,신정네거리.신정119안전센터,126.8507301,37.5220233,일반차로
114000110,15213,동방아파트,126.8463249,37.52188249,일반차로
114000111,15214,동방아파트.신월종합사회복지관,126.8462897,37.52142649,일반차로
114000112,15215,신곡시장.금빛새마을금고,126.8437433,37.51964347,일반차로
114000113,15216,신곡시장.금빛새마을금고,126.8438199,37.51928494,일반차로
114000114,15217,신한은행신월동지점,126.8415194,37.51795636,일반차로
114000115,15218,신한은행신월동지점,126.8418635,37.51782796,일반차로
114000116,15219,양강중학교,126.8499936,37.52371103,일반차로
114000117,15220,신월2동주민센터입구,126.845554,37.52267986,일반차로
114000118,15221,강서초등학교,126.8416878,37.52176373,일반차로
114000119,15222,한빛종합사회복지관,126.8391119,37.52116101,일반차로
114000120,15223,신월동남부주유소,126.838625,37.5192329,일반차로
114000121,15224,신월2동우체국,126.851248,37.523082,일반차로
114000122,15225,신트리사거리,126.8559491,37.51311521,일반차로
114000123,15226,신트리아파트,126.8544901,37.51297916,일반차로
114000124,15227,정랑고개.양천벤처타운,126.8503821,37.51157732,일반차로
114000125,15228,신정학마을아파트,126.8439634,37.50742085,일반차로
114000126,15229,양천고등학교,126.8456572,37.50992673,일반차로
114000127,15230,계남초등학교,126.8584783,37.5096265,일반차로
114000128,15231,목동아파트11단지(1117동),126.8599977,37.50711064,일반차로
114000426,15232,신정1동주민센터.신오새마을금고,126.8543711,37.51720336,일반차로
114000130,15233,양명초교.신서중,126.8557025,37.51430526,일반차로
114000131,15234,신트리공원.목동아파트11단지,126.8571829,37.51392049,일반차로
114000132,15235,목동10단지상가,126.859673,37.515967,일반차로
114000133,15236,양천문화회관.양천일자리센터,126.862381,37.51693324,일반차로
114000134,15237,목동10단지농협,126.8563658,37.51763293,일반차로
114000427,15238,목동13단지,126.869302,37.514516,일반차로
114000429,15239,목동13단지,126.8680275,37.5135267,일반차로
114000138,15241,신서초등학교,126.8618413,37.52064102,일반차로
114000139,15242,신정1동우체국,126.861673,37.521953,일반차로
114000144,15247,우리은행신정동지점,126.859385,37.521705,일반차로
114000145,15248,목동프라자,126.8602781,37.51987595,일반차로
114000146,15249,목동10단지,126.8561777,37.51895912,일반차로
114000147,15250,신정네거리역,126.8535197,37.52101216,일반차로
114000148,15251,신정네거리역,126.8534541,37.51928827,일반차로
114000149,15252,길훈로즈빌아파트,126.871157,37.52243302,일반차로
114000150,15253,하이스트학원.종로학원,126.8694566,37.52498216,일반차로
114000151,15254,목동역,126.8655656,37.52570949,일반차로
114000152,15255,목동8단지지하도,126.8671016,37.51958917,일반차로
114000153,15256,양천구청.양천보건소,126.8661629,37.51816257,일반차로
114000154,15257,목동8단지.한전,126.8683292,37.52018346,일반차로
114000155,15258,진명여고,126.8651038,37.52394011,일반차로
114000156,15259,서울남부지방법원.서울남부지방검찰청,126.865547,37.52179,일반차로
114000157,15260,서울남부지방법원.서울남부지방검찰청,126.8659323,37.5218496,일반차로
114000158,15261,오목교역.청학스포츠타운,126.875315,37.52362783,일반차로
114000159,15262,현대아이파크아파트,126.8732569,37.52103408,일반차로
114000160,15263,목동중학교.서울출입국.외국인청,126.8708457,37.51987716,일반차로
114000161,15264,목동대학학원,126.8727021,37.52463248,일반차로
114000162,15265,목동7단지,126.8668873,37.52553448,일반차로
114000163,15266,제일은행앞,126.8640996,37.5193001,일반차로
114000165,15268,서울남부지방법원.서울남부지방검찰청,126.8633685,37.52219405,일반차로
114000166,15269,목동중학교,126.8704645,37.51918741,일반차로
114000167,15270,진명여고,126.8645744,37.52450719,일반차로
114000168,15271,우리은행신정동지점,126.8585797,37.52186986,일반차로
114000169,15272,목동역.목동오거리,126.8631069,37.52580579,일반차로
114000170,15273,신서고등학교.영상고등학교입구,126.8599725,37.52539572,일반차로
114000171,15274,신정역(은행정).신정4동주민센터,126.8542989,37.52463013,일반차로
114000174,15277,신정1동우체국,126.8614154,37.52215256,일반차로
114000176,15279,서울남부지방법원.서울남부지방검찰청,126.8641572,37.52248645,일반차로
114000177,15280,신정네거리역,126.8534321,37.52127697,일반차로
114000178,15281,신서고등학교.영상고등학교앞,126.859382,37.52297647,일반차로
114000179,15282,제일여성병원,126.8518331,37.52261401,일반차로
114000180,15283,신정4동경서농협,126.8550767,37.52146192,일반차로
114000181,15284,목동역.홍익병원,126.8639152,37.52804955,일반차로
114000182,15285,목동역.목동오거리,126.862791,37.52595861,일반차로
114000183,15286,신서고교.영상고교입구,126.8603986,37.52565303,일반차로
114000184,15287,신정역(은행정).신정4동주민센터,126.8542358,37.52482783,일반차로
114000185,15288,양강중학교,126.850553,37.525068,일반차로
114000189,15292,신월문화체육센터,126.835249,37.519969,일반차로
114000190,15293,신월동우성상가,126.8337366,37.52181588,일반차로
114000191,15294,중부운수앞,126.8307798,37.52410407,일반차로
114000192,15295,신월문화체육센터,126.8363128,37.52020741,일반차로
114000193,15296,신월동우성상가,126.834106,37.52153345,일반차로
114000194,15298,국립과학수사연구소입구,126.8369773,37.52247709,일반차로
114000195,15299,신안파크아파트후문,126.8288365,37.52392556,일반차로
114000196,15300,신안파크아파트후문,126.8287853,37.52402911,일반차로
114000197,15301,국립과학수사연구소.고강동종점,126.8257795,37.52345522,일반차로
114000198,15302,신정1동주민센터.신오새마을금고,126.8538762,37.51760318,일반차로
114000199,15303,신정네거리역,126.8528217,37.51985338,일반차로
114000200,15304,신트리아파트,126.8540034,37.51314255,일반차로
114000201,15305,정랑고개.양천벤처타운,126.8498548,37.51166135,일반차로
114000202,15306,서부트럭터미널.신정동일하이빌아파트,126.842363,37.510935,일반차로
114000203,15307,강신중학교,126.8403599,37.51527132,일반차로
114000204,15308,남명초교.신정3동주민센터,126.8549126,37.51507653,일반차로
114000205,15309,금옥중.금옥여고.백암고등학교,126.8445827,37.50985233,일반차로
114000206,15310,양강중학교,126.85028,37.524862,일반차로
114000207,15311,양강중학교,126.8496619,37.52383135,일반차로
114000208,15312,신월2동주민센터입구.경창전통시장,126.8460404,37.52310058,일반차로
114000209,15313,강서초등학교,126.8418886,37.52203252,일반차로
114000210,15314,한빛종합사회복지관,126.8388739,37.52134001,일반차로
114000211,15315,과학수사연구소입구,126.8367636,37.52202014,일반차로
114000212,15316,서부트럭터미널.신정동일하이빌아파트,126.8423062,37.5101665,일반차로
114000213,15317,신정현대아파트.서부트럭터미널,126.8429841,37.5083598,일반차로
114000214,15318,넓은들공원,126.839199,37.510795,일반차로
114000215,15319,넓은들공원,126.83855,37.51100576,일반차로
114000216,15320,신정현대아파트,126.842139,37.508781,일반차로
114000217,15321,신정숲속마을아파트,126.833868,37.50649564,일반차로
114000218,15322,신정숲속마을아파트.댓골마을입구,126.8357222,37.50669905,일반차로
114000219,15323,양천중앙도서관.푸른마을2단지,126.8340906,37.51419128,일반차로
114000220,15324,양천중앙도서관.푸른마을2단지,126.833988,37.514032,일반차로
114000221,15325,신월시영아파트.강월초등학교,126.83553,37.515731,일반차로
114000222,15326,신월시영아파트.강월초등학교,126.835305,37.515937,일반차로
114000223,15327,강월초교입구사거리,126.8377839,37.51635995,일반차로
114000224,15328,강월초교입구사거리,126.8378579,37.51669255,일반차로
114000225,15329,금실어린이공원,126.8377739,37.51795429,일반차로
114000226,15330,금실어린이공원,126.8378532,37.51742852,일반차로
114000227,15331,강신중학교,126.8398069,37.51569679,일반차로
114000228,15332,양서중학교,126.8308305,37.53169679,일반차로
114000229,15333,신월1동주민센터.신월보건지소,126.8311523,37.53201444,일반차로
114000230,15334,신월3동주민센터.신월3동우체국,126.8288289,37.53466482,일반차로
114000231,15335,서부여성발전센터,126.8290122,37.5351643,일반차로
114000232,15336,가로공원공영주차장.신영시장,126.8328558,37.53629527,일반차로
114000233,15337,국민은행신월동지점,126.8289057,37.53573183,일반차로
114000234,15338,서서울호수공원,126.8325722,37.52903473,일반차로
114000235,15339,서서울호수공원,126.8329213,37.52925059,일반차로
114000236,15340,하나은행신월동지점,126.8378278,37.53058835,일반차로
114000237,15341,가로공원공영주차장,126.8332,37.536783,일반차로
114000238,15342,양원초교.광영여고,126.8235072,37.5390246,일반차로
114000239,15343,국민은행신월동지점,126.8296039,37.53621493,일반차로
114000240,15344,메디힐병원.서울금융고등학교,126.8277769,37.53699263,일반차로
114000241,15345,신화중학교,126.8314871,37.53961026,가로변전일
114000242,15346,신월5동주민센터.신월중학교,126.8275324,37.53947839,가로변전일
114000243,15347,신월5동주민센터.신월중학교,126.827378,37.53919342,가로변전일
114000244,15348,신월중학교입구,126.8252012,37.53998949,일반차로
114000245,15349,신월중학교입구,126.825767,37.54000384,일반차로
114000246,15350,광영고.신동아파밀리에아파트,126.8233616,37.53935779,일반차로
114000247,15351,서울금융고등학교,126.8270247,37.53732043,일반차로
114000248,15352,신화중학교,126.8304897,37.53929345,가로변시간
114000249,15353,경창빌딩,126.838395,37.51888206,일반차로
114000250,15354,신월시영아파트중문,126.8368313,37.51901147,일반차로
114000251,15355,신월시영아파트중문,126.8364046,37.51910189,일반차로
114000252,15356,목원초등학교.서울지방식품의약품안전청,126.8812501,37.54292914,일반차로
114000253,15357,양천노인종합복지관,126.8589837,37.51034799,일반차로
114000432,15358,양서중학교,126.8302431,37.53279646,일반차로
114000254,15359,양명초등학교,126.8572135,37.51564613,일반차로
114000255,15360,신목동역-서울지방식품의약품안전청,126.883208,37.5435952,일반차로
114000256,15361,목동파라곤,126.8755215,37.5300691,일반차로
114000257,15362,신정현대아파트.서부트럭터미널,126.8420066,37.50901089,일반차로
114000258,15363,대일관광고.푸른마을3단지,126.8363633,37.51107574,일반차로
114000259,15364,대일관광고.푸른마을3단지,126.835885,37.511319,일반차로
114000260,15365,신정현대아파트,126.8410742,37.50863659,일반차로
114000261,15366,신월문화체육센터,126.836879,37.520513,일반차로
114000262,15367,목동아파트1102동앞,126.859987,37.51158188,일반차로
114000263,15368,트럭터미널주유소앞,126.8415438,37.50908777,일반차로
114000264,15369,목동아파트1434동앞,126.8720614,37.51553609,일반차로
114000438,15370,목동아파트1216동앞,126.8619204,37.51160827,일반차로
114000265,15371,신월동기점,126.8385294,37.52947735,일반차로
114000439,15372,목동아파트1218동앞,126.863621,37.51171675,일반차로
114000267,15373,양천공영차고지,126.8373326,37.50860725,일반차로
114000268,15374,국립과학수사연구소.고강동종점,126.825713,37.523548,일반차로
114000270,15377,신월동기점,126.8384868,37.52984584,일반차로
114000271,15378,양천공영차고지,126.8375418,37.50904343,일반차로
116000623,15379,신정이팬하우스5단지.서남병원,126.8335466,37.51136495,일반차로
114000404,15380,신정이펜하우스3단지,126.8304154,37.51412118,일반차로
114000273,15381,금옥여자중고등학교,126.8446675,37.50988218,일반차로
114000276,15384,양천고등학교,126.8448602,37.5096878,일반차로
114000280,15388,정랑고개,126.849466,37.51151578,일반차로
114000281,15389,댓골마을입구,126.8367602,37.50645995,일반차로
114000282,15390,댓골마을입구,126.8367665,37.50670056,일반차로
114000283,15399,푸른마을1단지.이든채아파트,126.8353881,37.51265311,일반차로
118000605,15401,신교정입구,126.8738695,37.51866695,일반차로
114000285,15402,중부운수앞,126.8307795,37.52422031,일반차로
114000286,15403,신트리아파트,126.8541148,37.51285074,일반차로
114000287,15404,정랑고개,126.8504466,37.51159813,일반차로
114000288,15405,푸른마을1단지.이든채아파트,126.83488,37.512878,일반차로
114000418,15407,이대목동병원,126.8860625,37.53737322,일반차로
114000289,15408,신정교입구,126.8734986,37.51855091,일반차로
114000292,15411,신월청소년문화센터,126.8264418,37.5354516,일반차로
114000293,15412,계남초등학교,126.8578669,37.50996638,일반차로
114000294,15413,신목동역-서울지방식품의약품안전청,126.8835304,37.54364328,일반차로
114000402,15414,보람쉬움아파트,126.8357738,37.52975831,일반차로
114000403,15415,보람쉬움아파트.신영시장,126.8352416,37.52990444,일반차로
114000405,15416,신정이펜하우스2단지,126.8306282,37.51457474,일반차로
114000431,15418,신정이펜하우스1단지아파트,126.8280797,37.51398714,일반차로
114000423,15419,이펜하우스1단지.어르신요양센터,126.8288786,37.51339718,일반차로
114000430,15420,양천어르신요양센터,126.8284426,37.51361822,일반차로
114000425,15421,신정이펜하우스3.4단지,126.830345,37.51126009,일반차로
114000424,15423,신정이펜하우스5단지.서남병원,126.8334619,37.51102753,일반차로
114900007,15500,푸른마을아파트3단지,126.8365885,37.51207898,마을버스
114900082,15501,강서보건소.9호선등촌역,126.8680475,37.54903807,마을버스
114900092,15502,넓은들공원,126.8386009,37.51099231,마을버스
114900080,15503,목2동주민센터,126.8715162,37.54647287,마을버스
114900006,15504,동일하이빌아파트,126.8408156,37.51001402,마을버스
114900005,15505,팔복부동산.목동교회,126.8703833,37.5438945,마을버스
114900004,15506,신정현대아파트.서부트럭터미널,126.8412612,37.50842688,마을버스
114900003,15507,목동문화체육센터.건영아파트,126.8690347,37.54175562,마을버스
114900002,15508,한성교회.금옥여고.백암고,126.843065,37.51078477,마을버스
114900001,15509,우신웨스트빌.목동보건지소,126.8690376,37.53946323,마을버스
114900032,15510,대림.수정아파트,126.842443,37.51233834,마을버스
114900031,15511,벽산.대주아파트,126.8415303,37.51438982,마을버스
